time,base_time,time_offset,year,month,day,hour,minute,second,pbl_height_heffter,qc_pbl_height_heffter,pbl_regime_type_liu_liang,qc_pbl_regime_type_liu_liang,pbl_height_liu_liang,qc_pbl_height_liu_liang,pbl_height_bulk_richardson_pt25,qc_pbl_height_bulk_richardson_pt25,pbl_height_bulk_richardson_pt5,qc_pbl_height_bulk_richardson_pt5,lat,lon,alt
"('16435800.0',)",1451606400,16435800.0,2016,7,9,5,30,2.6822089449485276e-05,485.1000061035156,0,1.0,0,412.5,0,331.6497497558594,0,348.2995300292969,0,36.60499954223633,-97.48500061035156,318.0
"('16457580.0',)",1451606400,16457580.0,2016,7,9,11,33,5.63263910513534e-05,389.29998779296875,0,1.0,0,434.3999938964844,0,367.5087890625,0,431.3646240234375,0,36.60499954223633,-97.48500061035156,318.0
"('16478760.0',)",1451606400,16478760.0,2016,7,9,17,26,4.112720184412666e-05,1202.9000244140625,1,0.0,0,1663.0999755859375,0,1578.005126953125,0,1632.5625,0,36.60499954223633,-97.48500061035156,318.0
"('16522320.0',)",1451606400,16522320.0,2016,7,10,5,32,5.990266712663228e-05,421.8999938964844,0,1.0,0,470.79998779296875,0,576.4328002929688,0,648.603271484375,0,36.60499954223633,-97.48500061035156,318.0
"('16543740.0',)",1451606400,16543740.0,2016,7,10,11,29,3.0398370320927626e-05,375.3999938964844,0,1.0,0,396.1499938964844,0,556.622802734375,0,690.8212890625,0,36.60499954223633,-97.48500061035156,318.0
"('16565640.0',)",1451606400,16565640.0,2016,7,10,17,34,5.27501074820691e-05,1177.800048828125,0,0.0,0,1124.199951171875,0,1269.105224609375,0,1445.5303955078125,0,36.60499954223633,-97.48500061035156,318.0
"('16587000.0',)",1451606400,16587000.0,2016,7,10,23,30,2.6822087051403543e-05,2573.300048828125,0,0.0,0,2023.800048828125,0,2124.9248046875,0,2224.890625,0,36.60499954223633,-97.48500061035156,318.0
"('16608780.0',)",1451606400,16608780.0,2016,7,11,5,33,5.6326388653271664e-05,761.5999755859375,0,0.0,0,477.1000061035156,0,1019.2948608398438,0,1253.676513671875,0,36.60499954223633,-97.48500061035156,318.0
"('16630260.0',)",1451606400,16630260.0,2016,7,11,11,31,6.347894829783485e-05,650.2999877929688,0,1.0,0,840.5,0,912.9782104492188,0,1120.60595703125,0,36.60499954223633,-97.48500061035156,318.0
"('16674000.0',)",1451606400,16674000.0,2016,7,11,23,40,3.129243544286453e-05,1791.199951171875,0,0.0,0,1015.5,0,1750.557861328125,0,1861.3017578125,0,36.60499954223633,-97.48500061035156,318.0
"('16695000.0',)",1451606400,16695000.0,2016,7,12,5,30,2.6822089449485276e-05,495.3999938964844,0,1.0,0,516.6500244140625,0,1304.897705078125,0,1478.4561767578125,0,36.60499954223633,-97.48500061035156,318.0
"('16716360.0',)",1451606400,16716360.0,2016,7,12,11,26,4.1127206640290126e-05,1529.0999755859375,0,1.0,0,529.0,0,1108.97607421875,0,1551.479736328125,0,36.60499954223633,-97.48500061035156,318.0
"('16738020.0',)",1451606400,16738020.0,2016,7,12,17,27,3.7550923071005826e-05,1705.300048828125,0,0.0,0,1652.199951171875,0,1677.59326171875,0,1751.2537841796875,0,36.60499954223633,-97.48500061035156,318.0
"('16759740.0',)",1451606400,16759740.0,2016,7,12,23,29,3.039836552476416e-05,2464.0,0,0.0,0,2406.10009765625,0,2315.443603515625,0,2416.700927734375,0,36.60499954223633,-97.48500061035156,318.0
"('16781520.0',)",1451606400,16781520.0,2016,7,13,5,32,5.990266712663228e-05,485.29998779296875,0,1.0,0,364.8500061035156,0,1124.7049560546875,0,1330.4013671875,0,36.60499954223633,-97.48500061035156,318.0
"('16803060.0',)",1451606400,16803060.0,2016,7,13,11,31,6.347894829783485e-05,850.2999877929688,0,1.0,0,404.95001220703125,0,990.7197875976562,0,1183.4271240234375,0,36.60499954223633,-97.48500061035156,318.0
"('16846080.0',)",1451606400,16846080.0,2016,7,13,23,28,3.397464429788499e-05,2834.699951171875,0,0.0,0,2209.89990234375,0,2326.3828125,0,2464.679931640625,0,36.60499954223633,-97.48500061035156,318.0
"('16889220.0',)",1451606400,16889220.0,2016,7,14,11,27,3.755092786716929e-05,366.0,0,1.0,0,390.1000061035156,0,512.0753784179688,0,667.4635620117188,0,36.60499954223633,-97.48500061035156,318.0
"('16910760.0',)",1451606400,16910760.0,2016,7,14,17,26,4.112720184412666e-05,575.5999755859375,0,0.0,0,484.29998779296875,0,652.1428833007812,0,728.6605834960938,0,36.60499954223633,-97.48500061035156,318.0
"('16932540.0',)",1451606400,16932540.0,2016,7,14,23,29,3.039836552476416e-05,900.4000244140625,0,0.0,0,844.0999755859375,0,865.70751953125,0,901.3243408203125,0,36.60499954223633,-97.48500061035156,318.0
"('16975920.0',)",1451606400,16975920.0,2016,7,15,11,32,5.9902669524714014e-05,401.6000061035156,0,1.0,0,443.8999938964844,0,365.5697326660156,0,412.5016174316406,0,36.60499954223633,-97.48500061035156,318.0
"('16997220.0',)",1451606400,16997220.0,2016,7,15,17,27,3.7550923071005826e-05,1162.800048828125,0,0.0,0,1162.800048828125,0,558.2110595703125,0,801.422119140625,0,36.60499954223633,-97.48500061035156,318.0
"('17019000.0',)",1451606400,17019000.0,2016,7,15,23,30,2.6822087051403543e-05,1898.4000244140625,0,0.0,0,1790.300048828125,0,1795.4873046875,0,1802.8756103515625,0,36.60499954223633,-97.48500061035156,318.0
"('17040840.0',)",1451606400,17040840.0,2016,7,16,5,34,5.275010988015083e-05,425.0,0,1.0,0,360.45001220703125,0,529.9490966796875,0,614.7125854492188,0,36.60499954223633,-97.48500061035156,318.0
"('17062320.0',)",1451606400,17062320.0,2016,7,16,11,32,5.9902669524714014e-05,440.8999938964844,0,1.0,0,488.5,0,496.2821350097656,0,583.4382934570312,0,36.60499954223633,-97.48500061035156,318.0
"('17083620.0',)",1451606400,17083620.0,2016,7,16,17,27,3.7550923071005826e-05,2173.10009765625,0,0.0,0,1698.300048828125,0,734.5533447265625,0,1154.106689453125,0,36.60499954223633,-97.48500061035156,318.0
"('17105400.0',)",1451606400,17105400.0,2016,7,16,23,30,2.6822087051403543e-05,2264.89990234375,0,0.0,0,2264.89990234375,0,596.7681884765625,0,878.5364379882812,0,36.60499954223633,-97.48500061035156,318.0
"('17126700.0',)",1451606400,17126700.0,2016,7,17,5,25,4.470348271556901e-05,421.0,0,1.0,0,396.1499938964844,0,607.6896362304688,0,943.1250610351562,0,36.60499954223633,-97.48500061035156,318.0
"('17148540.0',)",1451606400,17148540.0,2016,7,17,11,29,3.0398370320927626e-05,411.70001220703125,0,1.0,0,438.8500061035156,0,846.1121215820312,0,1077.8544921875,0,36.60499954223633,-97.48500061035156,318.0
"('17170740.0',)",1451606400,17170740.0,2016,7,17,17,39,3.486871391622515e-05,1450.300048828125,1,0.0,0,1505.300048828125,0,2010.6312255859375,0,2078.364501953125,0,36.60499954223633,-97.48500061035156,318.0
"('17191620.0',)",1451606400,17191620.0,2016,7,17,23,27,3.7550923071005826e-05,2184.5,0,0.0,0,2024.0999755859375,0,2120.250732421875,0,2221.7080078125,0,36.60499954223633,-97.48500061035156,318.0
"('17213580.0',)",1451606400,17213580.0,2016,7,18,5,33,5.6326388653271664e-05,365.8999938964844,0,1.0,0,435.3500061035156,0,647.416748046875,0,923.8450317382812,0,36.60499954223633,-97.48500061035156,318.0
"('17235060.0',)",1451606400,17235060.0,2016,7,18,11,31,6.347894829783485e-05,373.0,0,1.0,0,552.9000244140625,0,625.028564453125,0,856.4090576171875,0,36.60499954223633,-97.48500061035156,318.0
"('17256420.0',)",1451606400,17256420.0,2016,7,18,17,27,3.7550923071005826e-05,1701.5999755859375,0,0.0,0,1855.9000244140625,0,1954.8536376953125,0,2144.935302734375,0,36.60499954223633,-97.48500061035156,318.0
"('17278200.0',)",1451606400,17278200.0,2016,7,18,23,30,2.6822087051403543e-05,3123.89990234375,0,0.0,0,2105.0,0,2243.330078125,0,2277.62939453125,0,36.60499954223633,-97.48500061035156,318.0
"('17299620.0',)",1451606400,17299620.0,2016,7,19,5,27,3.755092546908756e-05,384.70001220703125,0,1.0,0,425.29998779296875,0,523.4223022460938,0,678.1306762695312,0,36.60499954223633,-97.48500061035156,318.0
"('17321340.0',)",1451606400,17321340.0,2016,7,19,11,29,3.0398370320927626e-05,392.8999938964844,0,1.0,0,536.0,0,387.370361328125,0,564.110595703125,0,36.60499954223633,-97.48500061035156,318.0
"('17342820.0',)",1451606400,17342820.0,2016,7,19,17,27,3.7550923071005826e-05,3923.39990234375,0,0.0,0,2229.60009765625,0,1005.5195922851562,0,1696.0391845703125,0,36.60499954223633,-97.48500061035156,318.0
"('17364540.0',)",1451606400,17364540.0,2016,7,19,23,29,3.039836552476416e-05,3355.60009765625,0,0.0,0,2439.5,0,2230.14111328125,0,2382.741943359375,0,36.60499954223633,-97.48500061035156,318.0
"('17386140.0',)",1451606400,17386140.0,2016,7,20,5,29,3.0398367922845893e-05,379.20001220703125,0,1.0,0,491.0999755859375,0,610.9833374023438,0,818.9495239257812,0,36.60499954223633,-97.48500061035156,318.0
"('17408100.0',)",1451606400,17408100.0,2016,7,20,11,35,4.917383350511173e-05,376.79998779296875,0,1.0,0,1875.300048828125,0,648.3607177734375,0,864.1586303710938,0,36.60499954223633,-97.48500061035156,318.0
"('17428860.0',)",1451606400,17428860.0,2016,7,20,17,21,5.900859511021039e-05,3428.5,0,0.0,0,2227.10009765625,0,2535.509521484375,0,2661.47705078125,0,36.60499954223633,-97.48500061035156,318.0
"('17450880.0',)",1451606400,17450880.0,2016,7,20,23,28,3.397464429788499e-05,2938.89990234375,0,0.0,0,2768.89990234375,0,2257.70166015625,0,2856.7470703125,0,36.60499954223633,-97.48500061035156,318.0
"('17472420.0',)",1451606400,17472420.0,2016,7,21,5,27,3.755092546908756e-05,365.6000061035156,0,1.0,0,389.95001220703125,0,725.6154174804688,0,938.0765991210938,0,36.60499954223633,-97.48500061035156,318.0
"('17494020.0',)",1451606400,17494020.0,2016,7,21,11,27,3.755092786716929e-05,358.70001220703125,0,1.0,0,686.0999755859375,0,580.4573974609375,0,817.8558959960938,0,36.60499954223633,-97.48500061035156,318.0
"('17515560.0',)",1451606400,17515560.0,2016,7,21,17,26,4.112720184412666e-05,3015.800048828125,0,0.0,0,2783.699951171875,0,1831.19580078125,0,2844.423583984375,0,36.60499954223633,-97.48500061035156,318.0
"('17538600.0',)",1451606400,17538600.0,2016,7,21,23,50,3.57627835345653e-05,3000.39990234375,0,0.0,0,2760.199951171875,0,2769.46435546875,0,2783.009765625,0,36.60499954223633,-97.48500061035156,318.0
"('17559360.0',)",1451606400,17559360.0,2016,7,22,5,36,4.5597552333909164e-05,388.1000061035156,0,1.0,0,538.0,0,642.7012939453125,0,808.5798950195312,0,36.60499954223633,-97.48500061035156,318.0
"('17580600.0',)",1451606400,17580600.0,2016,7,22,11,30,2.682209184756701e-05,354.70001220703125,0,1.0,0,420.5,0,459.3250732421875,0,645.8140869140625,0,36.60499954223633,-97.48500061035156,318.0
"('17602140.0',)",1451606400,17602140.0,2016,7,22,17,29,3.039836552476416e-05,2881.300048828125,0,0.0,0,2823.199951171875,0,737.5870971679688,0,1160.1741943359375,0,36.60499954223633,-97.48500061035156,318.0
"('17623740.0',)",1451606400,17623740.0,2016,7,22,23,29,3.039836552476416e-05,2865.5,0,0.0,0,2748.800048828125,0,695.8773803710938,0,1076.7547607421875,0,36.60499954223633,-97.48500061035156,318.0
"('17645580.0',)",1451606400,17645580.0,2016,7,23,5,33,5.6326388653271664e-05,366.1000061035156,0,1.0,0,607.5,0,587.6968994140625,0,777.3649291992188,0,36.60499954223633,-97.48500061035156,318.0
"('17666940.0',)",1451606400,17666940.0,2016,7,23,11,29,3.0398370320927626e-05,368.6000061035156,0,1.0,0,439.8499755859375,0,567.124267578125,0,687.30322265625,0,36.60499954223633,-97.48500061035156,318.0
"('17688480.0',)",1451606400,17688480.0,2016,7,23,17,28,3.397464429788499e-05,2238.10009765625,1,0.0,0,2342.89990234375,0,2704.50146484375,0,2813.69921875,0,36.60499954223633,-97.48500061035156,318.0
"('17710200.0',)",1451606400,17710200.0,2016,7,23,23,30,2.6822087051403543e-05,3130.800048828125,0,0.0,0,2887.5,0,2247.49072265625,0,2968.5478515625,0,36.60499954223633,-97.48500061035156,318.0
"('17731740.0',)",1451606400,17731740.0,2016,7,24,5,29,3.0398367922845893e-05,453.79998779296875,0,1.0,0,547.5999755859375,0,678.7225341796875,0,905.4085693359375,0,36.60499954223633,-97.48500061035156,318.0
"('17753280.0',)",1451606400,17753280.0,2016,7,24,11,28,3.397464909404846e-05,361.20001220703125,0,1.0,0,625.3499755859375,0,642.0313720703125,0,904.4510498046875,0,36.60499954223633,-97.48500061035156,318.0
"('17774880.0',)",1451606400,17774880.0,2016,7,24,17,28,3.397464429788499e-05,4085.300048828125,0,0.0,0,2975.300048828125,0,428.55645751953125,0,542.1129150390625,0,36.60499954223633,-97.48500061035156,318.0
"('17796600.0',)",1451606400,17796600.0,2016,7,24,23,30,2.6822087051403543e-05,3324.699951171875,0,0.0,0,2967.10009765625,0,1047.0684814453125,0,1779.136962890625,0,36.60499954223633,-97.48500061035156,318.0
"('17818320.0',)",1451606400,17818320.0,2016,7,25,5,32,5.990266712663228e-05,423.1000061035156,0,1.0,0,926.949951171875,0,554.6187744140625,0,761.6734619140625,0,36.60499954223633,-97.48500061035156,318.0
"('17839980.0',)",1451606400,17839980.0,2016,7,25,11,33,5.63263910513534e-05,716.9000244140625,0,0.0,0,484.0,0,779.0518188476562,0,907.3741455078125,0,36.60499954223633,-97.48500061035156,318.0
"('17861460.0',)",1451606400,17861460.0,2016,7,25,17,31,6.347894350167138e-05,1399.5999755859375,0,0.0,0,1399.5999755859375,0,1422.8277587890625,0,1463.169189453125,0,36.60499954223633,-97.48500061035156,318.0
"('17883060.0',)",1451606400,17883060.0,2016,7,25,23,31,6.347894350167138e-05,838.4000244140625,1,0.0,0,2066.10009765625,0,1537.385009765625,0,1556.8592529296875,0,36.60499954223633,-97.48500061035156,318.0
"('17904480.0',)",1451606400,17904480.0,2016,7,26,5,28,3.3974646695966726e-05,1504.800048828125,0,0.0,0,632.2000122070312,0,913.753662109375,0,1041.35107421875,0,36.60499954223633,-97.48500061035156,318.0
"('17926140.0',)",1451606400,17926140.0,2016,7,26,11,29,3.0398370320927626e-05,806.7999877929688,0,0.0,0,521.7999877929688,0,423.9872741699219,0,471.0057678222656,0,36.60499954223633,-97.48500061035156,318.0
"('17948100.0',)",1451606400,17948100.0,2016,7,26,17,35,4.9173828708948264e-05,2667.699951171875,0,0.0,0,1649.4000244140625,0,715.1329345703125,0,1115.265869140625,0,36.60499954223633,-97.48500061035156,318.0
"('17969280.0',)",1451606400,17969280.0,2016,7,26,23,28,3.397464429788499e-05,3857.699951171875,0,0.0,0,2109.300048828125,0,541.0317993164062,0,767.0635986328125,0,36.60499954223633,-97.48500061035156,318.0
"('17991300.0',)",1451606400,17991300.0,2016,7,27,5,35,4.917383110703e-05,470.3999938964844,0,1.0,0,401.0,0,414.4897766113281,0,486.370849609375,0,36.60499954223633,-97.48500061035156,318.0
"('18012660.0',)",1451606400,18012660.0,2016,7,27,11,31,6.347894829783485e-05,478.1000061035156,0,1.0,0,382.8999938964844,0,392.8587341308594,0,430.8609313964844,0,36.60499954223633,-97.48500061035156,318.0
"('18034080.0',)",1451606400,18034080.0,2016,7,27,17,28,3.397464429788499e-05,2555.60009765625,0,0.0,0,2166.0,0,413.9222412109375,0,512.844482421875,0,36.60499954223633,-97.48500061035156,318.0
"('18055680.0',)",1451606400,18055680.0,2016,7,27,23,28,3.397464429788499e-05,2954.10009765625,0,0.0,0,2170.0,0,1743.17431640625,0,1887.89453125,0,36.60499954223633,-97.48500061035156,318.0
"('18077400.0',)",1451606400,18077400.0,2016,7,28,5,30,2.6822089449485276e-05,427.79998779296875,0,1.0,0,358.29998779296875,0,369.36407470703125,0,449.725830078125,0,36.60499954223633,-97.48500061035156,318.0
"('18099000.0',)",1451606400,18099000.0,2016,7,28,11,30,2.682209184756701e-05,385.0,0,1.0,0,571.7999877929688,0,335.6372985839844,0,368.9662170410156,0,36.60499954223633,-97.48500061035156,318.0
"('18122160.0',)",1451606400,18122160.0,2016,7,28,17,56,5.4538246718749406e-05,,2,0.0,0,2505.0,0,1491.59814453125,0,2612.87841796875,0,36.60499954223633,-97.48500061035156,318.0
"('18142200.0',)",1451606400,18142200.0,2016,7,28,23,30,2.6822087051403543e-05,406.3999938964844,0,1.0,0,406.3999938964844,0,421.68719482421875,0,460.46978759765625,0,36.60499954223633,-97.48500061035156,318.0
"('18163920.0',)",1451606400,18163920.0,2016,7,29,5,32,5.990266712663228e-05,421.20001220703125,0,1.0,0,358.6000061035156,0,463.4417724609375,0,576.65478515625,0,36.60499954223633,-97.48500061035156,318.0
"('18206940.0',)",1451606400,18206940.0,2016,7,29,17,29,3.039836552476416e-05,857.0,0,0.0,0,857.0,0,863.5332641601562,0,880.3146362304688,0,36.60499954223633,-97.48500061035156,318.0
"('18229080.0',)",1451606400,18229080.0,2016,7,29,23,38,3.844499268934598e-05,1686.9000244140625,0,0.0,0,1232.0999755859375,0,1203.833984375,0,1445.498779296875,0,36.60499954223633,-97.48500061035156,318.0
"('18250380.0',)",1451606400,18250380.0,2016,7,30,5,33,5.6326388653271664e-05,389.79998779296875,0,1.0,0,499.70001220703125,0,343.7428894042969,0,467.7683410644531,0,36.60499954223633,-97.48500061035156,318.0
"('18272160.0',)",1451606400,18272160.0,2016,7,30,11,36,4.55975547319909e-05,377.29998779296875,0,1.0,0,377.29998779296875,0,354.0621337890625,0,423.28363037109375,0,36.60499954223633,-97.48500061035156,318.0
"('18293160.0',)",1451606400,18293160.0,2016,7,30,17,26,4.112720184412666e-05,849.0999755859375,0,0.0,0,796.5,0,752.5250854492188,0,888.4915161132812,0,36.60499954223633,-97.48500061035156,318.0
"('18315000.0',)",1451606400,18315000.0,2016,7,30,23,30,2.6822087051403543e-05,1320.4000244140625,0,0.0,0,1268.4000244140625,0,433.2757873535156,0,551.5515747070312,0,36.60499954223633,-97.48500061035156,318.0
"('18336600.0',)",1451606400,18336600.0,2016,7,31,5,30,2.6822089449485276e-05,453.1000061035156,0,1.0,0,507.20001220703125,0,623.1416015625,0,739.3680419921875,0,36.60499954223633,-97.48500061035156,318.0
"('18358260.0',)",1451606400,18358260.0,2016,7,31,11,31,6.347894829783485e-05,449.1000061035156,0,1.0,0,685.2999877929688,0,694.4036254882812,0,919.7300415039062,0,36.60499954223633,-97.48500061035156,318.0
"('18379860.0',)",1451606400,18379860.0,2016,7,31,17,31,6.347894350167138e-05,1129.5999755859375,0,0.0,0,1074.699951171875,0,1210.8721923828125,0,1424.068359375,0,36.60499954223633,-97.48500061035156,318.0
"('18401220.0',)",1451606400,18401220.0,2016,7,31,23,27,3.7550923071005826e-05,2262.10009765625,1,0.0,0,1622.9000244140625,0,2248.888671875,0,2321.089111328125,0,36.60499954223633,-97.48500061035156,318.0
"('18423000.0',)",1451606400,18423000.0,2016,8,1,5,30,2.6822089449485276e-05,416.70001220703125,0,1.0,0,391.8500061035156,0,826.4337768554688,0,1062.623046875,0,36.60499954223633,-97.48500061035156,318.0
"('18444600.0',)",1451606400,18444600.0,2016,8,1,11,30,2.682209184756701e-05,409.29998779296875,0,1.0,0,387.1499938964844,0,773.273193359375,0,937.8787841796875,0,36.60499954223633,-97.48500061035156,318.0
"('18465960.0',)",1451606400,18465960.0,2016,8,1,17,26,4.112720184412666e-05,3817.10009765625,1,0.0,0,1143.4000244140625,0,1203.96142578125,0,1345.981689453125,0,36.60499954223633,-97.48500061035156,318.0
"('18487800.0',)",1451606400,18487800.0,2016,8,1,23,30,2.6822087051403543e-05,3691.89990234375,1,0.0,0,1855.300048828125,0,2183.95263671875,0,2416.901611328125,0,36.60499954223633,-97.48500061035156,318.0
"('18509280.0',)",1451606400,18509280.0,2016,8,2,5,28,3.3974646695966726e-05,381.1000061035156,0,1.0,0,406.45001220703125,0,686.1928100585938,0,934.9566040039062,0,36.60499954223633,-97.48500061035156,318.0
"('18531000.0',)",1451606400,18531000.0,2016,8,2,11,30,2.682209184756701e-05,422.3999938964844,0,1.0,0,447.75,0,840.5949096679688,0,1007.1118774414062,0,36.60499954223633,-97.48500061035156,318.0
"('18552480.0',)",1451606400,18552480.0,2016,8,2,17,28,3.397464429788499e-05,1825.5,0,0.0,0,1825.5,0,1940.2239990234375,0,2246.58203125,0,36.60499954223633,-97.48500061035156,318.0
"('18574080.0',)",1451606400,18574080.0,2016,8,2,23,28,3.397464429788499e-05,315.0,1,0.0,0,2024.5999755859375,0,641.5737915039062,0,1180.9586181640625,0,36.60499954223633,-97.48500061035156,318.0
"('18596220.0',)",1451606400,18596220.0,2016,8,3,5,37,4.202127386054855e-05,386.6000061035156,0,1.0,0,410.29998779296875,0,616.3883666992188,0,730.9170532226562,0,36.60499954223633,-97.48500061035156,318.0
"('18617400.0',)",1451606400,18617400.0,2016,8,3,11,30,2.682209184756701e-05,386.0,0,1.0,0,618.2999877929688,0,610.9212646484375,0,786.5242309570312,0,36.60499954223633,-97.48500061035156,318.0
"('18639120.0',)",1451606400,18639120.0,2016,8,3,17,32,5.990266472855055e-05,852.0999755859375,1,0.0,0,2638.10009765625,0,1576.072021484375,0,1768.7763671875,0,36.60499954223633,-97.48500061035156,318.0
"('18660180.0',)",1451606400,18660180.0,2016,8,3,23,23,5.185603786372894e-05,,2,0.0,0,1954.5,0,1692.757568359375,0,1876.356201171875,0,36.60499954223633,-97.48500061035156,318.0
"('18682440.0',)",1451606400,18682440.0,2016,8,4,5,34,5.275010988015083e-05,400.20001220703125,0,1.0,0,426.6500244140625,0,688.0945434570312,0,886.769775390625,0,36.60499954223633,-97.48500061035156,318.0
"('18703680.0',)",1451606400,18703680.0,2016,8,4,11,28,3.397464909404846e-05,400.3999938964844,0,1.0,0,425.75,0,517.2275390625,0,920.9525756835938,0,36.60499954223633,-97.48500061035156,318.0
"('18725400.0',)",1451606400,18725400.0,2016,8,4,17,30,2.6822087051403543e-05,1083.300048828125,0,0.0,0,1032.699951171875,0,1321.0863037109375,0,1581.0167236328125,0,36.60499954223633,-97.48500061035156,318.0
"('18746760.0',)",1451606400,18746760.0,2016,8,4,23,26,4.112720184412666e-05,918.2999877929688,1,0.0,0,491.3999938964844,0,807.4568481445312,0,883.0347290039062,0,36.60499954223633,-97.48500061035156,318.0
"('18768660.0',)",1451606400,18768660.0,2016,8,5,5,31,6.347894589975311e-05,398.70001220703125,0,1.0,0,466.4000244140625,0,690.539306640625,0,899.114501953125,0,36.60499954223633,-97.48500061035156,318.0
"('18792060.0',)",1451606400,18792060.0,2016,8,5,12,1,3.66568565345754e-05,663.0,0,0.0,0,524.9000244140625,0,616.8362426757812,0,811.7227172851562,0,36.60499954223633,-97.48500061035156,318.0
"('18811800.0',)",1451606400,18811800.0,2016,8,5,17,30,2.6822087051403543e-05,1100.5999755859375,0,0.0,0,996.2999877929688,0,1015.8837280273438,0,1046.17236328125,0,36.60499954223633,-97.48500061035156,318.0
"('18833400.0',)",1451606400,18833400.0,2016,8,5,23,30,2.6822087051403543e-05,1740.199951171875,1,0.0,0,936.2999877929688,0,804.8800659179688,0,834.549072265625,0,36.60499954223633,-97.48500061035156,318.0
"('18855300.0',)",1451606400,18855300.0,2016,8,6,5,35,4.917383110703e-05,567.2999877929688,0,0.0,0,474.20001220703125,0,426.8846130371094,0,657.1577758789062,0,36.60499954223633,-97.48500061035156,318.0
"('18897960.0',)",1451606400,18897960.0,2016,8,6,17,26,4.112720184412666e-05,716.7999877929688,0,0.0,0,664.2999877929688,0,723.333251953125,0,822.3036499023438,0,36.60499954223633,-97.48500061035156,318.0
"('18919800.0',)",1451606400,18919800.0,2016,8,6,23,30,2.6822087051403543e-05,1179.9000244140625,0,0.0,0,744.5999755859375,0,757.5465698242188,0,844.9423828125,0,36.60499954223633,-97.48500061035156,318.0
"('18941580.0',)",1451606400,18941580.0,2016,8,7,5,33,5.6326388653271664e-05,800.0999755859375,0,0.0,0,517.2000122070312,0,686.0759887695312,0,770.7843627929688,0,36.60499954223633,-97.48500061035156,318.0
"('18963300.0',)",1451606400,18963300.0,2016,8,7,11,35,4.917383350511173e-05,753.5,0,0.0,0,471.79998779296875,0,506.1530456542969,0,543.3855590820312,0,36.60499954223633,-97.48500061035156,318.0
"('18985200.0',)",1451606400,18985200.0,2016,8,7,17,40,3.129243544286453e-05,1031.0,0,0.0,0,983.2999877929688,0,483.9492492675781,0,652.8984985351562,0,36.60499954223633,-97.48500061035156,318.0
"('19006140.0',)",1451606400,19006140.0,2016,8,7,23,29,3.039836552476416e-05,1466.800048828125,0,0.0,0,1209.699951171875,0,1217.633544921875,0,1304.62109375,0,36.60499954223633,-97.48500061035156,318.0
"('19049160.0',)",1451606400,19049160.0,2016,8,8,11,26,4.1127206640290126e-05,452.20001220703125,0,1.0,0,403.29998779296875,0,453.1528015136719,0,505.768798828125,0,36.60499954223633,-97.48500061035156,318.0
"('19092420.0',)",1451606400,19092420.0,2016,8,8,23,27,3.7550923071005826e-05,1814.9000244140625,0,0.0,0,1707.199951171875,0,1662.60986328125,0,1689.6304931640625,0,36.60499954223633,-97.48500061035156,318.0
"('19114140.0',)",1451606400,19114140.0,2016,8,9,5,29,3.0398367922845893e-05,413.0,0,1.0,0,476.04998779296875,0,548.9290161132812,0,607.3903198242188,0,36.60499954223633,-97.48500061035156,318.0
"('19135800.0',)",1451606400,19135800.0,2016,8,9,11,30,2.682209184756701e-05,409.20001220703125,0,1.0,0,590.7999877929688,0,376.15185546875,0,537.4752197265625,0,36.60499954223633,-97.48500061035156,318.0
"('19157160.0',)",1451606400,19157160.0,2016,8,9,17,26,4.112720184412666e-05,1083.0999755859375,1,0.0,0,1183.699951171875,0,849.9325561523438,0,1258.1982421875,0,36.60499954223633,-97.48500061035156,318.0
"('19179180.0',)",1451606400,19179180.0,2016,8,9,23,33,5.632638625518993e-05,2883.800048828125,1,0.0,0,777.0,0,820.6151123046875,0,872.140625,0,36.60499954223633,-97.48500061035156,318.0
"('19200540.0',)",1451606400,19200540.0,2016,8,10,5,29,3.0398367922845893e-05,466.20001220703125,0,1.0,0,401.1000061035156,0,667.7068481445312,0,806.4739990234375,0,36.60499954223633,-97.48500061035156,318.0
"('19222320.0',)",1451606400,19222320.0,2016,8,10,11,32,5.9902669524714014e-05,459.5,0,1.0,0,484.20001220703125,0,631.23876953125,0,845.2423706054688,0,36.60499954223633,-97.48500061035156,318.0
"('19243800.0',)",1451606400,19243800.0,2016,8,10,17,30,2.6822087051403543e-05,4140.2001953125,0,0.0,0,1601.5,0,1863.4114990234375,0,2136.39404296875,0,36.60499954223633,-97.48500061035156,318.0
"('19265220.0',)",1451606400,19265220.0,2016,8,10,23,27,3.7550923071005826e-05,2783.0,1,0.0,0,2116.89990234375,0,2198.176025390625,0,2358.954345703125,0,36.60499954223633,-97.48500061035156,318.0
"('19286940.0',)",1451606400,19286940.0,2016,8,11,5,29,3.0398367922845893e-05,457.3999938964844,0,0.0,0,509.6000061035156,0,725.2525024414062,0,949.678955078125,0,36.60499954223633,-97.48500061035156,318.0
"('19308780.0',)",1451606400,19308780.0,2016,8,11,11,33,5.63263910513534e-05,409.3999938964844,0,1.0,0,433.8499755859375,0,695.0502319335938,0,956.8399047851562,0,36.60499954223633,-97.48500061035156,318.0
"('19329900.0',)",1451606400,19329900.0,2016,8,11,17,25,4.4703480317487276e-05,,2,0.0,0,1588.0,0,1781.4364013671875,0,1906.7529296875,0,36.60499954223633,-97.48500061035156,318.0
